Sentence,Metric,Arabic
305,BLEU,0.01359435210982644
306,BLEU,0.3392375549949802
307,BLEU,0.15606652450871636
308,BLEU,0.35142801816657393
309,BLEU,0.3899676595048007
310,BLEU,0.24693891261487588
311,BLEU,0.056122223243057295
312,BLEU,0.2837188457780633
313,BLEU,0.05801394279375385
314,BLEU,0.30371045098471633
315,BLEU,0.5348429870419029
316,BLEU,0.294772933443086
317,BLEU,0.03615546243709247
318,BLEU,0.07947357878055535
319,BLEU,0.30351291210878
320,BLEU,0.3034985284178463
321,BLEU,0.3268969196078352
322,BLEU,0.2946064229445479
323,BLEU,0.5611121564750133
324,BLEU,0.19137199675114516
325,BLEU,0.29646552972808304
326,BLEU,0.5430321466633391
327,BLEU,0.16455775907888298
328,BLEU,0.36763082847636347
329,BLEU,0.7161874935481435
330,BLEU,0.7326329704981596
331,BLEU,0.37854956048693844
332,BLEU,0.5613959048116961
333,BLEU,0.6107388339512442
334,BLEU,0.2924720367433956
335,BLEU,0.30002162025458684
336,BLEU,0.20727943137705188
337,BLEU,0.06415428562903544
338,BLEU,0.19986546947042136
339,BLEU,0.17431259854342337
340,BLEU,0.34338432092571775
341,BLEU,0.3954505437536092
342,BLEU,0.250737833894674
343,BLEU,0.4005342767031139
344,BLEU,0.3020567711001357
345,BLEU,0.1228524589164766
346,BLEU,0.5828233954152654
347,BLEU,0.2475235042869343
348,BLEU,0.32865986843282635
349,BLEU,0.5094041089472772
350,BLEU,0.023887527917609022
351,BLEU,0.4052973774528158
352,BLEU,0.2044800736021839
353,BLEU,0.0925159978069645
354,BLEU,0.3695956457470407
355,BLEU,0.4109873320110076
356,BLEU,0.0329999581142483
357,BLEU,0.4927009586489521
358,BLEU,0.3521856535823236
359,BLEU,0.05124324310128122
360,BLEU,0.30661487102926754
361,BLEU,0.21341657869714822
362,BLEU,0.5013550357820997
363,BLEU,0.07786777655685517
364,BLEU,0.020690996611611383
365,BLEU,0.3823957740650579
366,BLEU,0.4174694867432696
367,BLEU,0.11128672987903514
368,BLEU,0.04800950704175182
369,BLEU,0.31372333533981844
370,BLEU,0.19151071668461153
371,BLEU,0.3201752433902327
372,BLEU,0.051660454541342535
373,BLEU,0.38073697639452114
374,BLEU,0.4893189360910425
375,BLEU,0.32229420045323975
376,BLEU,0.21972813874997157
377,BLEU,0.4828250460505583
378,BLEU,0.05307712171072445
379,BLEU,0.40528892454344656
380,BLEU,0.016604746091696276
381,BLEU,0.1531682455208201
382,BLEU,0.025579146703003083
383,BLEU,0.14274778482704117
384,BLEU,0.28083172938020157
385,BLEU,0.8633400213704505
386,BLEU,0.6944845613840563
387,BLEU,0.27232389206320656
388,BLEU,0.22011149588460663
389,BLEU,0.37186438953037226
390,BLEU,0.29651422745034395
391,BLEU,0.6071951244220594
392,BLEU,0.031525940225190376
393,BLEU,0.23759678248198554
394,BLEU,0.6814864107201667
395,BLEU,0.34661236387446376
396,BLEU,0.11438005992274992
397,BLEU,0.3685289119518548
398,BLEU,0.18295654224495206
399,BLEU,0.1759046596549957
400,BLEU,0.587249995013533
401,BLEU,0.18949214849329615
402,BLEU,0.7169351329642896
403,BLEU,0.4352886594239337
404,BLEU,0.6528674230372311
405,BLEU,0.20870371467330825
406,BLEU,0.27258467611735265
407,BLEU,0.29002561875569316
408,BLEU,0.2448591356570433
409,BLEU,0.41545271005912576
410,BLEU,0.2939918700508725
411,BLEU,0.12977221098029884
412,BLEU,0.5710624566864311
413,BLEU,0.061778651858595525
414,BLEU,0.18606965849873366
415,BLEU,0.5685576036362874
416,BLEU,0.44606160978997267
417,BLEU,0.4819241966934857
418,BLEU,0.6105022035811645
419,BLEU,0.41891649471076986
420,BLEU,0.5428997183913739
421,BLEU,0.4271638764173097
422,BLEU,0.3530542162590749
423,BLEU,0.13851480387663723
424,BLEU,0.21649498745114154
425,BLEU,0.6099014810600645
426,BLEU,0.36996639106942164
427,BLEU,0.03187271473320672
428,BLEU,0.7274602087878279
429,BLEU,0.5335829229005024
430,BLEU,0.1509901905071242
431,BLEU,0.38079860803830834
432,BLEU,0.38694066824636775
433,BLEU,0.23968107513358286
434,BLEU,0.6592679214702212
435,BLEU,0.5838659307501703
436,BLEU,0.1122444464861146
437,BLEU,0.3161353423054068
438,BLEU,0.4728920396900741
439,BLEU,0.6024179972191858
440,BLEU,0.4257215296298076
441,BLEU,0.24815746869473918
442,BLEU,0.3875738939089708
443,BLEU,0.47229389414007084
444,BLEU,0.026012784404037925
445,BLEU,0.08298797763231622
446,BLEU,0.7048050905062194
447,BLEU,0.043026488932731095
448,BLEU,0.2987946908370933
449,BLEU,0.27639547504294776
450,BLEU,0.20506397630069445
451,BLEU,0.3664140351795119
452,BLEU,0.07955629933118925
453,BLEU,0.31570402290211086
454,BLEU,0.04019329987592566
455,BLEU,0.20204022516827064
456,BLEU,0.1533584608248073
457,BLEU,0.1712473044894657
458,BLEU,0.033241378434410024
459,BLEU,0.046467951342835975
460,BLEU,0.3354203164986876
461,BLEU,0.07199091655150083
462,BLEU,0.3558785149067877
463,BLEU,0.3295832741987105
464,BLEU,0.26771843243182913
465,BLEU,0.5591908296710781
466,BLEU,0.08276380533331384
467,BLEU,0.03621439574176347
468,BLEU,0.03219965714728962
469,BLEU,0.2435979406990818
470,BLEU,0.6315552371794037
471,BLEU,0.059609942732681
472,BLEU,0.050698130945093595
473,BLEU,0.5703017172567459
474,BLEU,0.10620315618312248
475,BLEU,0.4117230572911877
476,BLEU,0.20178304283073079
477,BLEU,0.11530568323789493
478,BLEU,0.19120817575042506
479,BLEU,0.3766426566344061
480,BLEU,0.2402786122048604
481,BLEU,0.5713640351486389
482,BLEU,0.26973554404309397
483,BLEU,0.37641412698368437
484,BLEU,0.2163436923072909
485,BLEU,0.05838877303003469
486,BLEU,0.11295717779284631
487,BLEU,0.44838768086316494
488,BLEU,0.31334523900626227
489,BLEU,0.26889353211859646
490,BLEU,0.033809657819928236
491,BLEU,0.46027208973284445
492,BLEU,0.25070919010667925
493,BLEU,0.44418112139301674
494,BLEU,0.5002744991426422
495,BLEU,0.3482436134005914
496,BLEU,0.03139908860405026
497,BLEU,0.28859523083492383
498,BLEU,0.6728850678464081
499,BLEU,0.2924007455652194
500,BLEU,0.062015327908997546
501,BLEU,0.0737724901138686
502,BLEU,0.039598153522984895
503,BLEU,0.2967906505477177
504,BLEU,0.076466028156606
505,BLEU,0.308957468649133
506,BLEU,0.29569567298090926
507,BLEU,0.23932306124874736
508,BLEU,0.08468986399630453
509,BLEU,0.16425568019499773
510,BLEU,0.14985006382778387
511,BLEU,0.6823129840851315
512,BLEU,0.5449558681936658
513,BLEU,0.7037873295747725
514,BLEU,0.3319944964021059
515,BLEU,0.039320498864645864
516,BLEU,0.3454226581823671
517,BLEU,0.48415247130346006
518,BLEU,0.5159427060322755
519,BLEU,0.11008902897483147
520,BLEU,0.20758115836103352
521,BLEU,0.557853798004205
522,BLEU,0.25229401775521154
523,BLEU,0.4169392927528885
524,BLEU,0.2838160423776778
525,BLEU,0.1154643523169184
526,BLEU,0.38593480840054595
527,BLEU,0.35212678426917965
528,BLEU,0.5642499050012735
529,BLEU,0.4509022804918603
530,BLEU,0.27434490219813984
531,BLEU,0.2697856975860103
532,BLEU,0.6452990454474808
533,BLEU,0.4654970181690577
534,BLEU,0.26292907317756725
535,BLEU,0.22239266105158312
536,BLEU,0.24677894099899664
537,BLEU,0.21395118732312096
538,BLEU,0.3615855225145535
539,BLEU,0.11713638028818436
540,BLEU,0.1625857938610546
541,BLEU,0.2354690070070193
542,BLEU,0.33713540983351536
543,BLEU,0.32390565114966396
544,BLEU,0.30928520903947526
545,BLEU,0.24409878688127631
546,BLEU,0.7900606536649566
547,BLEU,0.16373682488441257
548,BLEU,0.5314242976076526
549,BLEU,0.779226595211011
550,BLEU,0.4453273228461308
551,BLEU,0.37570488258369017
552,BLEU,0.17376436413676968
553,BLEU,0.4417684371215885
554,BLEU,0.05696822651325549
555,BLEU,0.08454129807832267
556,BLEU,0.3081980909598119
557,BLEU,0.4494390543514234
558,BLEU,0.27274191069381915
559,BLEU,0.046340057369294134
560,BLEU,0.4759655532865966
561,BLEU,0.2603945408030464
562,BLEU,0.2729456364703703
563,BLEU,0.30752616970214336
564,BLEU,0.2821801681960571
565,BLEU,0.2295748846661433
566,BLEU,0.23244223633311675
567,BLEU,0.3533441607030571
568,BLEU,0.195069524868339
569,BLEU,0.7039792272425494
570,BLEU,0.42803206067505944
571,BLEU,0.49735673561245436
572,BLEU,0.6272517339014033
573,BLEU,0.16725092682950063
574,BLEU,0.4467946725822649
575,BLEU,0.3159288889579428
576,BLEU,0.2171788734284664
577,BLEU,0.011884775898621575
578,BLEU,0.10600313379512592
579,BLEU,0.2722589423069702
580,BLEU,0.48850982922826075
581,BLEU,0.7013967267997694
582,BLEU,0.20036324979768066
583,BLEU,0.06904573083274564
584,BLEU,0.06238986072117501
585,BLEU,0.2962225456837025
586,BLEU,0.20331710659744473
587,BLEU,0.6383964846132485
588,BLEU,0.3808157877385458
589,BLEU,0.42579726439109694
590,BLEU,0.06384875295507793
591,BLEU,0.2267441609518826
592,BLEU,0.18026851613898492
593,BLEU,0.17493298656673703
594,BLEU,0.414905408497018
595,BLEU,0.753838321855791
596,BLEU,0.39355951621009727
597,BLEU,0.5507838451199919
598,BLEU,0.04905406857740215
599,BLEU,0.039326110904151015
600,BLEU,0.12128632990223272
601,BLEU,0.03986357128268015
602,BLEU,0.2876528912465451
603,BLEU,0.2966330314292139
604,BLEU,0.47686006846516005
605,BLEU,0.2970524095788365
606,BLEU,0.32204569760157814
607,BLEU,0.4722532934634066
608,BLEU,0.4829892744978806
609,BLEU,0.3565330029857031
610,BLEU,0.22171341844443226
611,BLEU,0.2025555677565484
612,BLEU,0.1591617971745963
613,BLEU,0.43407312107589563
614,BLEU,0.4699152171992906
615,BLEU,0.3222538601891173
616,BLEU,0.09630667817950422
617,BLEU,0.12260295045201991
618,BLEU,0.5074919773327776
619,BLEU,0.4465691702515339
620,BLEU,0.2410162036973341
621,BLEU,0.2866446421100621
622,BLEU,0.3570825804342917
623,BLEU,0.020667362144729137
624,BLEU,0.1239040201758117
625,BLEU,0.14204283595174882
626,BLEU,0.17034799410713272
627,BLEU,0.3173614603394944
628,BLEU,0.49466305669338456
629,BLEU,0.17675285113554556
630,BLEU,0.6129503227303582
631,BLEU,0.4364460225519445
632,BLEU,0.07596458453655348
633,BLEU,0.25886475878999987
634,BLEU,0.49616830003403634
635,BLEU,0.23316370248970017
636,BLEU,0.5748739008014331
637,BLEU,0.3589120626864888
638,BLEU,0.023534278035272832
639,BLEU,0.6966863379186454
640,BLEU,0.02310419073994007
641,BLEU,0.4822257502732304
642,BLEU,0.17980410331750196
643,BLEU,0.3302212944306679
644,BLEU,0.35215555867467163
645,BLEU,0.3123417757221796
646,BLEU,0.41485656088366124
647,BLEU,0.7832938750091377
648,BLEU,0.309014071233219
649,BLEU,0.7707975858143215
650,BLEU,0.5320944689444774
651,BLEU,0.42461633178803443
652,BLEU,0.7074361812309686
653,BLEU,0.06389072905050112
654,BLEU,0.1627725251305604
655,BLEU,0.14130881867515047
656,BLEU,0.23779013675205332
657,BLEU,0.15957482811058452
658,BLEU,0.5642864776886816
659,BLEU,0.7337633609905474
660,BLEU,0.19037861963633806
661,BLEU,0.028367684865203538
662,BLEU,0.35699039328379667
663,BLEU,0.3310698631783781
664,BLEU,0.4276890208908187
665,BLEU,0.5200684277474668
666,BLEU,0.09999439484657972
667,BLEU,0.015304534622238592
668,BLEU,0.29257127208369993
669,BLEU,0.2640442954645788
670,BLEU,0.2989431945029358
671,BLEU,0.6996579200093658
672,BLEU,0.016295846120958617
673,BLEU,0.21962930481107454
674,BLEU,0.24090844358935917
675,BLEU,0.056281092169571056
676,BLEU,0.39046579922781777
677,BLEU,0.5093061059299289
678,BLEU,0.3276529895859076
679,BLEU,0.5024497650041932
680,BLEU,0.68752775993657
681,BLEU,0.04372263168818834
682,BLEU,0.3973201663286879
683,BLEU,0.3228213880040185
684,BLEU,0.22183714130295862
685,BLEU,0.4546697236991713
686,BLEU,0.5559555794536089
687,BLEU,0.24191707519848307
688,BLEU,0.6505984987377905
689,BLEU,0.36684984164094486
690,BLEU,0.18207052811092134
691,BLEU,0.2198283046093228
692,BLEU,0.4523101120922556
693,BLEU,0.3738742628988319
694,BLEU,0.3110277298634109
695,BLEU,0.1469410625195576
696,BLEU,0.25580346265592324
697,BLEU,0.2161600519890841
698,BLEU,0.1202026289183876
699,BLEU,0.20500659915770716
700,BLEU,0.5918150152544451
701,BLEU,0.29126313948941984
702,BLEU,0.2558058053378779
703,BLEU,0.5723281923509895
704,BLEU,0.09028071706297135
705,BLEU,0.3908373214400279
706,BLEU,0.4213919805847572
707,BLEU,0.2777619034011791
708,BLEU,0.2016333901557394
709,BLEU,0.518120571017418
710,BLEU,0.35822227260218176
711,BLEU,0.2395656561276021
712,BLEU,0.0339679138324217
713,BLEU,0.35314249437192446
714,BLEU,0.4942654936814536
715,BLEU,0.028724773018172174
716,BLEU,0.29968202984848763
717,BLEU,0.4250112553782811
718,BLEU,0.360056585428503
719,BLEU,0.5551357059619156
720,BLEU,0.2717162668121464
721,BLEU,0.2547128323956326
722,BLEU,0.2412055099754756
723,BLEU,0.17265324947760644
724,BLEU,0.4348639899469113
725,BLEU,0.39122962334857486
726,BLEU,0.2505523540501512
727,BLEU,0.42379865741502165
728,BLEU,0.47311450755553247
729,BLEU,0.4766589090612471
730,BLEU,0.2076047003130265
731,BLEU,0.3543568594005623
732,BLEU,0.15133218633429316
733,BLEU,0.22481074167380632
734,BLEU,0.1531534089882192
735,BLEU,0.15866080282522374
736,BLEU,0.31209718196150976
737,BLEU,0.5509422264171661
738,BLEU,0.21882943632527013
739,BLEU,0.2058740953537466
740,BLEU,0.19422446098212764
741,BLEU,0.27255534737807857
742,BLEU,0.5485277278025985
743,BLEU,0.5869740862506182
744,BLEU,0.2815963226245644
745,BLEU,0.39251115719603263
746,BLEU,0.7912619863720214
747,BLEU,0.5641710771074195
748,BLEU,0.042814587908409404
749,BLEU,0.2911892337378932
750,BLEU,0.4551206155081656
751,BLEU,0.3202251416970772
752,BLEU,0.04271802513581977
753,BLEU,0.523132568127149
754,BLEU,0.08326915667169545
755,BLEU,0.5097317262833263
756,BLEU,0.14410670132605607
757,BLEU,0.39962332754792124
758,BLEU,0.2748308206361291
759,BLEU,0.05385311758755208
760,BLEU,0.07076972675308511
761,BLEU,0.48373238239260113
762,BLEU,0.4851698031394501
763,BLEU,0.32317406050282427
764,BLEU,0.18395537033407391
765,BLEU,0.14791759773031057
766,BLEU,0.040250809554172796
767,BLEU,0.460503678335809
768,BLEU,0.49905689278395593
769,BLEU,0.29156051199139843
770,BLEU,0.3715862449513402
771,BLEU,0.3305106468886261
772,BLEU,0.1404439031729073
773,BLEU,0.3309468095382839
774,BLEU,0.7124690485246944
775,BLEU,0.24934492546391887
776,BLEU,0.1573821845003426
777,BLEU,0.35642944815504496
778,BLEU,0.16843061162311151
779,BLEU,0.23669751246456747
780,BLEU,0.009889993302059617
781,BLEU,0.2689054715066593
782,BLEU,0.04096604313586602
783,BLEU,0.2945055654279213
784,BLEU,0.03198387618591944
785,BLEU,0.031422353210844335
786,BLEU,0.17095472833846062
787,BLEU,0.2565876082248885
788,BLEU,0.5014584384131078
789,BLEU,0.4130158854825135
790,BLEU,0.5513116986555122
791,BLEU,0.2744271416256365
792,BLEU,0.4376065291368686
793,BLEU,0.49470442384979074
794,BLEU,0.31600229153053044
795,BLEU,0.1710676522763917
796,BLEU,0.7186576571312234
797,BLEU,0.4489819357577144
798,BLEU,0.07360373336392759
799,BLEU,0.05927598033463077
800,BLEU,0.26786860724107664
801,BLEU,0.08282282660969602
802,BLEU,0.11094660471566163
803,BLEU,0.2550500312042128
804,BLEU,0.14577432272792729
805,BLEU,0.14957644445778928
806,BLEU,0.6132167468990616
807,BLEU,0.3301877573551641
808,BLEU,0.1876329979807829
809,BLEU,0.14493789488114378
810,BLEU,0.5083345884121533
811,BLEU,0.8189172805632404
812,BLEU,0.2250221045216653
813,BLEU,0.4085187432723087
814,BLEU,0.41249148923121126
815,BLEU,0.050877842892295
816,BLEU,0.2534498181229061
817,BLEU,0.47631009147745074
818,BLEU,0.4064463924469959
819,BLEU,0.10600313379512592
820,BLEU,0.6419753285181927
821,BLEU,0.46223770236056677
822,BLEU,0.28351224262731756
823,BLEU,0.04224811561338991
824,BLEU,0.10713701843513145
825,BLEU,0.48239478186829954
826,BLEU,0.17404981427916244
827,BLEU,0.3917995544607446
828,BLEU,0.46218169407200915
829,BLEU,0.38461776757023497
830,BLEU,0.3237722713145643
831,BLEU,0.012365482332258055
832,BLEU,0.5976834971004282
833,BLEU,0.38618960878695263
834,BLEU,0.279635371308847
835,BLEU,0.7290880377453861
836,BLEU,0.20331710659744473
837,BLEU,0.6097136682923002
838,BLEU,0.393858702514195
839,BLEU,0.33557244321033963
840,BLEU,0.07288716136396366
841,BLEU,0.040824829046386304
842,BLEU,0.4137807947718919
843,BLEU,0.3354223194543449
844,BLEU,0.3963844376774478
845,BLEU,0.08186282092311568
846,BLEU,0.28172329694034703
847,BLEU,0.3571363417889781
848,BLEU,0.3385463794109318
849,BLEU,0.2688810754554664
850,BLEU,0.2816956400531419
851,BLEU,0.15980518115118314
852,BLEU,0.2254228936749613
853,BLEU,0.023170574240374085
854,BLEU,0.2586362604899908
855,BLEU,0.940028651976138
856,BLEU,0.14051676978912422
857,BLEU,0.25913746955128175
858,BLEU,0.2120801790279732
859,BLEU,0.3573352482107136
860,BLEU,0.4277517971250098
861,BLEU,0.23045806594604668
862,BLEU,0.6725080050576688
863,BLEU,0.1542516097843049
864,BLEU,0.06705150535565897
865,BLEU,0.06814679086203992
866,BLEU,0.5875766810867468
867,BLEU,0.4370118905021439
868,BLEU,0.36801396656878815
869,BLEU,0.4434619347476892
870,BLEU,0.08486112554897568
871,BLEU,0.40503640542848446
872,BLEU,0.7101158913184162
873,BLEU,0.3335183012129944
874,BLEU,0.35130488829181666
875,BLEU,0.06863269655992758
876,BLEU,0.42689605218694493
