Sentence,Metric,Arabic
125,BLEU,0.563110431883946
126,BLEU,0.06703084558950244
127,BLEU,0.49112678367003465
128,BLEU,0.6698414453498513
129,BLEU,0.27447938256311044
130,BLEU,0.762465858623486
131,BLEU,0.4556583400158136
132,BLEU,0.6970807034191925
133,BLEU,0.5083385442359358
134,BLEU,0.3018604761341459
135,BLEU,0.02163211878762423
136,BLEU,0.603274923505795
137,BLEU,0.4635504995949364
138,BLEU,0.332383234038728
139,BLEU,0.767349311147325
140,BLEU,0.28553667714985814
141,BLEU,0.6375802935592931
142,BLEU,0.9025139799587886
143,BLEU,0.1561969968460128
144,BLEU,0.5740749070357339
145,BLEU,0.4678157513593489
146,BLEU,0.32718164787653276
147,BLEU,0.26390647035436426
148,BLEU,0.4052220881364159
149,BLEU,0.3770375349591062
150,BLEU,0.4475481185888361
151,BLEU,0.6684286406911637
152,BLEU,0.34378892832469216
153,BLEU,0.5319055924959666
154,BLEU,0.8359830314367847
155,BLEU,0.5149642891221431
156,BLEU,0.6577444486914013
157,BLEU,0.37962255749018364
158,BLEU,0.6078955679034286
159,BLEU,0.3759878206843233
160,BLEU,0.6447437104218695
161,BLEU,0.48252270726660185
162,BLEU,0.48058420635169385
163,BLEU,0.6910209338833627
164,BLEU,0.6590130612371056
165,BLEU,0.4714461012845002
166,BLEU,0.32363534334465915
167,BLEU,0.20935445473275202
168,BLEU,0.6693702842204372
169,BLEU,0.2480478997455517
170,BLEU,0.2211467557631335
171,BLEU,0.36311878173274054
172,BLEU,0.4344146531102991
173,BLEU,0.39751094593417247
174,BLEU,0.37309904608686917
175,BLEU,0.6822330116328105
176,BLEU,0.18156432916700257
177,BLEU,0.7748018630249074
178,BLEU,0.5040114449659112
179,BLEU,0.15304406292355038
180,BLEU,0.4427389873319884
181,BLEU,0.2655313047976573
182,BLEU,0.5761233747599206
183,BLEU,0.2688051026870962
184,BLEU,0.08124643758248418
185,BLEU,0.6770578230153886
186,BLEU,0.5649629290358077
187,BLEU,0.7979296449238732
188,BLEU,0.22907592069708077
189,BLEU,0.27296619451425014
190,BLEU,0.5756263252614774
191,BLEU,0.7064427343447377
192,BLEU,0.42675634768225806
193,BLEU,0.2535899067394192
194,BLEU,0.5183571684980467
195,BLEU,0.5621504699924543
196,BLEU,0.5471638601812145
197,BLEU,0.395829708059259
198,BLEU,0.17767151869436426
199,BLEU,0.47221459827863455
200,BLEU,0.5908871032231056
201,BLEU,0.45439029704894324
202,BLEU,0.7598356856515925
203,BLEU,0.5208256326654538
204,BLEU,0.5927581867613054
205,BLEU,0.18257418583505536
206,BLEU,0.35849050477216204
207,BLEU,0.5432187770167288
208,BLEU,0.7570110515296955
209,BLEU,0.255983588825506
210,BLEU,0.18883473121878672
211,BLEU,0.453875919264285
212,BLEU,0.6541990517232297
213,BLEU,0.5349230291107809
214,BLEU,0.17681988003060098
215,BLEU,0.19960198807747329
216,BLEU,0.39477739072015794
217,BLEU,0.6994351395645165
218,BLEU,0.3856948393297809
219,BLEU,0.35412968165085734
220,BLEU,0.3312319251782796
221,BLEU,0.5165811893286416
222,BLEU,0.5350191664770002
223,BLEU,0.7064513168056319
224,BLEU,0.43439819307096883
225,BLEU,0.4596682905077594
226,BLEU,0.3364545808561991
227,BLEU,0.10376723009295037
228,BLEU,0.17316703460835295
229,BLEU,0.6373632353963521
230,BLEU,0.46563348805256366
231,BLEU,0.27793281560194116
232,BLEU,0.5342972942733881
233,BLEU,0.7127133217395131
234,BLEU,0.4698619297666487
235,BLEU,0.5396630228087114
236,BLEU,0.5377399031673658
237,BLEU,0.3860597752293354
238,BLEU,0.5380716977505914
239,BLEU,0.4697797260365216
240,BLEU,1.0
241,BLEU,0.5728331556005342
242,BLEU,0.48063183543435695
243,BLEU,0.14780369303907487
244,BLEU,0.14591355550913016
245,BLEU,0.32371815141776134
246,BLEU,0.40543448971756263
247,BLEU,0.7483285273256058
248,BLEU,0.5533672892476379
249,BLEU,0.4670259690945158
250,BLEU,0.3432418379558456
251,BLEU,0.3457892035108622
252,BLEU,0.14287853938784256
253,BLEU,0.42986065946201735
254,BLEU,0.5148823669372238
255,BLEU,0.07266233607408884
256,BLEU,0.40021047265444887
257,BLEU,0.06500593260343691
258,BLEU,0.22250253290431038
259,BLEU,0.7767415767091147
260,BLEU,0.6915865355058665
261,BLEU,0.2494746308272931
262,BLEU,0.43932955192531425
263,BLEU,0.37571545767656134
264,BLEU,0.5445731584919803
265,BLEU,1.0
266,BLEU,0.48352070059958235
267,BLEU,0.508390404170534
268,BLEU,0.7062089121690315
269,BLEU,0.27572337766254384
270,BLEU,0.47606658874586383
271,BLEU,0.37061785661371544
272,BLEU,0.4097650684657509
273,BLEU,0.34426631072695274
274,BLEU,0.38131682455231597
275,BLEU,0.4926781058729746
276,BLEU,0.4728899033188286
277,BLEU,0.26053449844599463
278,BLEU,0.7196572468924325
279,BLEU,0.5842511933390753
280,BLEU,0.19420946154848748
281,BLEU,0.21058045367815756
282,BLEU,0.5977113443290117
283,BLEU,1.0
284,BLEU,0.4782215756494834
285,BLEU,0.7041641173470825
286,BLEU,0.2064597158958983
287,BLEU,0.388842423128373
288,BLEU,0.4339654785116015
289,BLEU,0.6095969219785845
290,BLEU,0.6058843482582347
291,BLEU,0.21420126246974033
292,BLEU,0.43113255906759984
293,BLEU,0.4149079259382819
294,BLEU,0.4365425751279774
295,BLEU,0.26345921292801233
296,BLEU,0.6249570987066146
297,BLEU,0.44253423043874235
298,BLEU,0.4032056217509856
299,BLEU,0.1720383752670459
300,BLEU,0.17797644045771208
301,BLEU,0.37522162500118217
302,BLEU,0.4052587697205425
303,BLEU,0.3545195839014078
304,BLEU,0.2557665697125104
305,BLEU,0.25266291263558327
306,BLEU,0.7084632167220407
307,BLEU,0.7849417877179447
308,BLEU,0.04877324444306589
309,BLEU,0.4374062018435253
310,BLEU,0.5506194514562284
311,BLEU,0.43361890903486755
312,BLEU,0.4753985365226162
313,BLEU,0.45198163279261044
314,BLEU,0.20912489975805867
315,BLEU,0.4956940827617011
316,BLEU,0.37160299209394904
317,BLEU,0.4846180202807098
318,BLEU,1.0
319,BLEU,0.3793464502587269
320,BLEU,0.5632714525243554
321,BLEU,0.7870872066886548
322,BLEU,0.262441476335511
323,BLEU,0.4033582072599889
324,BLEU,0.5262590373701344
325,BLEU,0.531513635801741
326,BLEU,0.6309180752669843
327,BLEU,0.36080946064013913
328,BLEU,0.47249446452622457
329,BLEU,0.6391187249661692
330,BLEU,0.7854950325660524
331,BLEU,0.3126667080448458
332,BLEU,0.29194002723843443
333,BLEU,0.46149042465454637
334,BLEU,0.6348229907151118
335,BLEU,0.5660116133944891
336,BLEU,0.25264230406942145
337,BLEU,0.07580996312543367
338,BLEU,0.5717883675148524
339,BLEU,0.1556705647313122
340,BLEU,0.42767025510613454
341,BLEU,0.5385011542145067
342,BLEU,0.3867227669361026
343,BLEU,0.24423459267007902
344,BLEU,0.6105623427699726
345,BLEU,0.4240125351805037
346,BLEU,0.7331765459202478
347,BLEU,0.43908585888612667
348,BLEU,0.360005347533082
349,BLEU,0.6542472059875812
350,BLEU,0.23479342336162493
351,BLEU,0.10728675946074213
352,BLEU,0.2891784933232572
353,BLEU,0.2772595926116326
354,BLEU,0.47700458526376277
355,BLEU,0.7175768104711545
356,BLEU,0.6053743270691974
357,BLEU,0.2507872804081744
358,BLEU,0.5051475995179168
359,BLEU,0.27749522765334506
360,BLEU,0.5553499857169824
361,BLEU,0.6289241681361538
362,BLEU,0.5161040075276384
363,BLEU,0.3074203461059601
364,BLEU,0.1221396015504012
365,BLEU,0.36545116459488275
366,BLEU,0.4910342463193617
367,BLEU,0.4073586637590299
368,BLEU,0.016847111051295396
369,BLEU,0.4096395090261928
370,BLEU,0.5115385117803776
371,BLEU,0.3710965062172517
372,BLEU,0.4041277217459121
373,BLEU,0.2340950630939562
374,BLEU,0.5940063899040398
375,BLEU,0.48102547592634615
376,BLEU,0.20247469739337648
377,BLEU,0.5615088300009846
378,BLEU,0.6115380576901023
379,BLEU,0.23369139885789084
380,BLEU,0.20638636014941364
381,BLEU,0.38501440096045875
382,BLEU,0.48620416066903804
383,BLEU,0.30374578923895484
384,BLEU,0.5551071930213194
385,BLEU,0.7004189910884179
386,BLEU,0.7079838276182706
387,BLEU,0.3125558778886757
388,BLEU,0.17141655813177703
389,BLEU,0.6210264664301646
390,BLEU,0.543600371293099
391,BLEU,0.6998315004125274
392,BLEU,0.5572806310452209
393,BLEU,0.6609957430227553
394,BLEU,0.7457620122161568
395,BLEU,0.6184985332259871
396,BLEU,0.32902178043016655
397,BLEU,0.6457061683967659
398,BLEU,0.36651343611373033
399,BLEU,0.37809058089553516
400,BLEU,0.4577991181640126
401,BLEU,0.47629019423691704
402,BLEU,0.7555636585699553
403,BLEU,0.5891463844610654
404,BLEU,0.9016857283765338
405,BLEU,0.4740282298951542
406,BLEU,0.4737316226280498
407,BLEU,0.45715267887146654
408,BLEU,0.301786368462451
409,BLEU,0.7237710782507331
410,BLEU,0.7268038003976979
411,BLEU,0.42662196623863147
412,BLEU,0.42801690569747514
413,BLEU,0.5779967196057335
414,BLEU,0.1935564480053366
415,BLEU,0.3873952197651851
416,BLEU,0.10578557986185749
417,BLEU,0.8143180329097772
418,BLEU,0.852615645040595
419,BLEU,0.5935334349227444
420,BLEU,0.6008989055803627
421,BLEU,0.5195527476521027
422,BLEU,0.5245096191590344
423,BLEU,0.6039749462992534
424,BLEU,0.625600972803097
425,BLEU,0.9041855376586054
426,BLEU,0.62272793855752
427,BLEU,0.15662432243830182
428,BLEU,0.5729092858631143
429,BLEU,0.7932846588453272
430,BLEU,0.4953237084254755
431,BLEU,0.5818482598756273
432,BLEU,0.46244694236395684
433,BLEU,0.5885969119156517
434,BLEU,0.7322422170671714
435,BLEU,0.4957514556142329
436,BLEU,0.15366213219840438
437,BLEU,0.7162145802820138
438,BLEU,0.4523816005554511
439,BLEU,0.6273867829507963
440,BLEU,0.577095839267068
441,BLEU,0.6834890780295795
442,BLEU,0.7629970316538972
443,BLEU,0.5272452906894372
444,BLEU,0.2811834897607651
445,BLEU,0.34407467897404376
446,BLEU,0.47183720093512005
447,BLEU,0.47279196122012834
448,BLEU,0.46417552566505405
449,BLEU,0.8866029039778043
450,BLEU,0.4125562121098474
451,BLEU,0.3802613983160034
452,BLEU,0.31346161218062807
453,BLEU,0.6248749869863555
454,BLEU,0.12413032983132742
455,BLEU,0.0900911347430732
456,BLEU,0.42137979741034104
457,BLEU,0.260711748598298
458,BLEU,0.2541863977069323
459,BLEU,0.673774998869993
460,BLEU,0.5963131109794372
461,BLEU,0.08019768531582004
462,BLEU,0.3875738939089708
463,BLEU,0.4667378583982303
464,BLEU,0.2669676955643908
465,BLEU,0.6134477018377702
466,BLEU,0.6128081331864039
467,BLEU,0.36938092578764037
468,BLEU,0.7606811142113594
469,BLEU,0.267305422437385
470,BLEU,1.0
471,BLEU,0.5630127787148427
472,BLEU,0.3159174922763702
473,BLEU,0.31430120091187586
474,BLEU,0.5156626918239822
475,BLEU,0.6815722797241863
476,BLEU,0.5211145565201617
477,BLEU,0.6921186853445958
478,BLEU,0.40190464053290276
479,BLEU,0.35468103959615976
480,BLEU,0.34431438227739275
481,BLEU,0.3435409559160584
482,BLEU,0.8604852743887371
483,BLEU,0.5538267953160425
484,BLEU,0.5127203029723092
485,BLEU,0.33358510898195926
486,BLEU,0.23491286671158418
487,BLEU,0.5355289751298455
488,BLEU,0.561656668893776
489,BLEU,0.5227190198031776
490,BLEU,0.36412887180114273
491,BLEU,0.5264138523470048
492,BLEU,0.3763850288105633
493,BLEU,0.35592474790742606
494,BLEU,0.3146660996956415
495,BLEU,0.49286131719274984
496,BLEU,0.03988996271656214
497,BLEU,0.2856463838647012
498,BLEU,0.44082318755867267
499,BLEU,0.47010408213919175
500,BLEU,0.13832533244944117
501,BLEU,0.2711699229360488
502,BLEU,0.33143708195151705
503,BLEU,0.4529459968212506
504,BLEU,0.49054665400286207
505,BLEU,0.11442664300938164
506,BLEU,0.7663996355185855
507,BLEU,0.38781326561727647
508,BLEU,0.2764303380184275
509,BLEU,0.3093190662798132
510,BLEU,0.17052448385942523
511,BLEU,0.5291355927090392
512,BLEU,0.672373868599216
513,BLEU,0.7699476563858789
514,BLEU,0.45739937192855834
515,BLEU,0.30277029197532096
516,BLEU,0.6242992561605291
517,BLEU,0.6039435155169263
518,BLEU,0.3819227559309534
519,BLEU,0.4624375883462079
520,BLEU,0.5479455834470002
521,BLEU,0.5877038209148266
522,BLEU,0.5213923710738178
523,BLEU,0.30178427758912946
524,BLEU,0.3083012995502152
525,BLEU,0.5705391702746184
526,BLEU,0.609367108961758
527,BLEU,0.25854077074442594
528,BLEU,0.7749224723289705
529,BLEU,0.6705224972687622
530,BLEU,0.7388701153712196
531,BLEU,0.15268470848781107
532,BLEU,0.5652822569937953
533,BLEU,0.5805058598769389
534,BLEU,0.7409549249078131
535,BLEU,0.44550468539757204
536,BLEU,0.4332668111045178
537,BLEU,0.4878875014145342
538,BLEU,0.2510638810897908
539,BLEU,0.0411993510664465
540,BLEU,0.47908828831322775
541,BLEU,0.3400357665242291
542,BLEU,0.5438096135677204
543,BLEU,0.44733553336053394
544,BLEU,0.24643236777085445
545,BLEU,0.37986760575457246
546,BLEU,0.6376253660805166
547,BLEU,0.5441208982967259
548,BLEU,0.4798628449081712
549,BLEU,0.4726877415801132
550,BLEU,0.4906671961673816
551,BLEU,0.7194869819169482
552,BLEU,0.6312789080721685
553,BLEU,0.7267605359914787
554,BLEU,0.5703493655663404
555,BLEU,0.5142073079587287
556,BLEU,1.0
557,BLEU,0.4895272461634469
558,BLEU,0.5220232386474
559,BLEU,0.39135162864800616
560,BLEU,0.10114796974846754
561,BLEU,0.47315571423689307
562,BLEU,0.5659191361552204
563,BLEU,0.6094880572755881
564,BLEU,0.2644894679721535
565,BLEU,0.280517460809632
566,BLEU,0.27205059762129125
567,BLEU,0.6158662045708576
568,BLEU,0.6111383407387367
569,BLEU,0.825579008630068
570,BLEU,0.08012120435729668
571,BLEU,0.5703017172567459
572,BLEU,0.22268534586030095
573,BLEU,0.3632034708767092
574,BLEU,0.48693053410792747
575,BLEU,0.2080003248741218
576,BLEU,0.4698745950890541
577,BLEU,0.25368656597307043
578,BLEU,0.4591050315190769
579,BLEU,0.3196715344133114
580,BLEU,0.30546402160730934
581,BLEU,1.0
582,BLEU,0.452582871862976
583,BLEU,0.7611606003349892
584,BLEU,0.08535157993946077
585,BLEU,0.7330574947600488
586,BLEU,0.4345696804388234
587,BLEU,0.5354452267536626
588,BLEU,0.5824940297417306
589,BLEU,0.5834671072921318
590,BLEU,0.13801887742929256
591,BLEU,0.6158133470950448
592,BLEU,0.5490557466770394
593,BLEU,0.44783154547975046
594,BLEU,0.3856674814013922
595,BLEU,0.7096893304139954
596,BLEU,0.1457684614972261
597,BLEU,0.7480616047703701
598,BLEU,0.05106074763790193
599,BLEU,0.4447303165746552
600,BLEU,0.3088083475642262
601,BLEU,0.9036020036098448
602,BLEU,0.08093893213208474
603,BLEU,0.3067350453164217
604,BLEU,0.39660654498876197
605,BLEU,0.4899412837986384
606,BLEU,0.43476649908559356
607,BLEU,0.8528047490750923
608,BLEU,0.5723032355222276
609,BLEU,0.30094298890378757
610,BLEU,0.6551675959666668
611,BLEU,0.3299895472527792
612,BLEU,0.3420510321791833
613,BLEU,0.49539605131242165
614,BLEU,0.6666823117022298
615,BLEU,0.5495207706557382
616,BLEU,0.48825893056847985
617,BLEU,0.48436307732665645
618,BLEU,0.27316306870950247
619,BLEU,0.7139478393152437
620,BLEU,0.6239961133418075
621,BLEU,0.5428114894373154
622,BLEU,0.33377469980293045
623,BLEU,0.06543067635151831
624,BLEU,0.4089601472043678
625,BLEU,0.7384118253129485
626,BLEU,0.6249728340760886
627,BLEU,0.5073346763767665
628,BLEU,0.6339298776901858
629,BLEU,0.5144360015836451
630,BLEU,0.8724639318903008
631,BLEU,0.560199033585764
632,BLEU,0.2749977595322415
633,BLEU,0.5358226641260673
634,BLEU,0.12649121306442868
635,BLEU,0.42792550538936797
636,BLEU,0.6422727797927412
637,BLEU,0.3319394635172932
638,BLEU,0.36536500507203246
639,BLEU,0.5734555145302604
640,BLEU,0.2024996342010244
641,BLEU,0.43970516235078644
642,BLEU,0.3378814460407569
643,BLEU,0.40329039612114886
644,BLEU,0.4669657863252431
645,BLEU,0.5861393276154995
646,BLEU,0.4906498633172559
647,BLEU,0.5145546941166509
648,BLEU,0.6687975934090665
649,BLEU,0.6689195673724779
650,BLEU,0.56128322553163
651,BLEU,0.26146729188257
652,BLEU,0.3251763396242258
653,BLEU,0.30130404892785684
654,BLEU,0.28306547690859896
655,BLEU,0.3967829792799127
656,BLEU,0.4801178105505054
657,BLEU,0.3280030169552545
658,BLEU,0.6474279295399938
659,BLEU,0.6294505889798565
660,BLEU,0.5661242355603031
661,BLEU,0.26547303365920133
662,BLEU,0.33267318016092706
663,BLEU,0.38948495178552545
664,BLEU,0.6509490988441906
665,BLEU,0.3003812079249055
666,BLEU,0.5386933265263314
667,BLEU,0.2731212370753469
668,BLEU,0.6695960204886555
669,BLEU,0.6053720683947149
670,BLEU,0.5504422737719683
671,BLEU,0.633160218956179
672,BLEU,0.053054470633766046
673,BLEU,0.5838046090309141
674,BLEU,0.3722235635917212
675,BLEU,0.5141601168922608
676,BLEU,0.43930596329446714
677,BLEU,0.4347678815019851
678,BLEU,0.34458937851726995
679,BLEU,0.3354790927628736
680,BLEU,0.5303624596095554
681,BLEU,0.5902975894121523
682,BLEU,0.7577362121999479
683,BLEU,0.2697585954080049
684,BLEU,0.5670739274528497
685,BLEU,0.16692486522015718
686,BLEU,0.7842526271327843
687,BLEU,0.4993044206151334
688,BLEU,0.7278034665217976
689,BLEU,0.5981070110223136
690,BLEU,0.1524212741619861
691,BLEU,0.2819047150780413
692,BLEU,0.743390347831051
693,BLEU,0.3815985359273794
694,BLEU,0.3569908900945477
695,BLEU,1.0
696,BLEU,0.3144027104998944
697,BLEU,0.49538040475172745
698,BLEU,0.3708785211871847
699,BLEU,0.6027659926706288
700,BLEU,0.29910668983633365
701,BLEU,0.7203362668653466
702,BLEU,0.6413865258981679
703,BLEU,0.3006944522719558
704,BLEU,0.5709225354341892
705,BLEU,0.7973504975935946
706,BLEU,0.5169184142884631
707,BLEU,0.045293761707938834
708,BLEU,0.23189049727678945
709,BLEU,0.6198306552647191
710,BLEU,0.7065082470049106
711,BLEU,0.6047541729441024
712,BLEU,0.4712003685964378
713,BLEU,0.4563443312561983
714,BLEU,0.46722357333009323
715,BLEU,0.2913322299610202
716,BLEU,0.4008220079773069
717,BLEU,0.6648978353032161
718,BLEU,0.4060112293384836
719,BLEU,0.5416498281284062
720,BLEU,0.5341396409362739
721,BLEU,0.24737304924572
722,BLEU,0.23693055763743093
723,BLEU,0.47221830356225986
724,BLEU,0.2385243957430325
725,BLEU,0.741084435594278
726,BLEU,0.6837455483375257
727,BLEU,0.6019308562846428
728,BLEU,0.3906788077334529
729,BLEU,0.5736186848864102
730,BLEU,0.534951742395632
731,BLEU,0.3953438779173985
732,BLEU,0.2293814088262654
733,BLEU,0.49044122087320896
734,BLEU,0.35928344495161024
735,BLEU,0.35142820870955216
736,BLEU,0.8358486131387322
737,BLEU,0.4439367596712882
738,BLEU,0.4769933116791983
739,BLEU,0.6936357032506327
740,BLEU,0.38879762291757874
741,BLEU,0.5410822690539396
742,BLEU,0.6261528824211611
743,BLEU,0.3442350554006093
744,BLEU,0.46455350015604363
745,BLEU,0.4554844688078379
746,BLEU,0.6792460247793276
747,BLEU,0.6014788455314758
748,BLEU,0.32862117852653905
749,BLEU,0.341191474032336
750,BLEU,0.3833370942695913
751,BLEU,0.4249202676822414
752,BLEU,0.5118285025257894
753,BLEU,0.4775465059086656
754,BLEU,0.03275351849163256
755,BLEU,0.6782553594851256
756,BLEU,0.4076980678668257
757,BLEU,0.5943593169250889
758,BLEU,0.8339814320892903
759,BLEU,0.38568155689424805
760,BLEU,0.3092358150079278
761,BLEU,0.6570675366504466
762,BLEU,0.05487591204007641
763,BLEU,0.6167956454560849
764,BLEU,0.726809733716234
765,BLEU,0.3030975035443275
766,BLEU,0.3961940823853596
767,BLEU,0.5169629532616172
768,BLEU,0.5184032454984102
769,BLEU,0.31914142241502735
770,BLEU,0.13849381357995486
771,BLEU,0.4386889699633938
772,BLEU,0.46840887549128163
773,BLEU,0.49047239775952883
774,BLEU,0.8184107260088378
775,BLEU,0.1833227869514056
776,BLEU,0.13004305082034867
777,BLEU,0.5872063497400586
778,BLEU,0.28515284906004734
779,BLEU,0.3757027871218763
780,BLEU,0.35187349504802384
781,BLEU,0.16170596160446446
782,BLEU,0.07314826676385539
783,BLEU,0.23600105089305545
784,BLEU,0.3805586803146177
785,BLEU,0.326889108377415
786,BLEU,0.39690459009203083
787,BLEU,0.2837879352188486
788,BLEU,0.5216030704451944
789,BLEU,0.7182532780206722
790,BLEU,0.5816159635694671
791,BLEU,0.5726348698238167
792,BLEU,0.35339866954403054
793,BLEU,0.8763902507535379
794,BLEU,0.6955274762822007
795,BLEU,0.6027523487572131
796,BLEU,0.3947874564259907
797,BLEU,0.495502018414505
798,BLEU,0.622816025120096
799,BLEU,0.4739640545436412
800,BLEU,0.264903338528189
801,BLEU,0.44130213150193426
802,BLEU,0.03201406061582137
803,BLEU,0.3815267579019228
804,BLEU,0.18107197870881736
805,BLEU,0.6189597746121733
806,BLEU,0.39880891978177824
807,BLEU,0.1328598139469402
808,BLEU,0.15034538272773315
809,BLEU,0.2729986058567799
810,BLEU,0.6943507223885763
811,BLEU,0.5802791079032497
812,BLEU,0.4978631117253711
813,BLEU,0.5936329842284047
814,BLEU,0.23512841092465267
815,BLEU,0.3112362664140958
816,BLEU,0.27022668742200256
817,BLEU,0.4699739598002697
818,BLEU,0.7000291063891335
819,BLEU,0.21273201525394378
820,BLEU,0.7212134326107905
821,BLEU,0.7331765459202478
822,BLEU,0.4229419916630054
823,BLEU,0.40213480866063367
824,BLEU,0.3916541813506835
825,BLEU,0.3158727158157857
826,BLEU,0.4162024447735016
827,BLEU,0.2718430605807932
828,BLEU,0.30865045220428267
829,BLEU,0.3313510585240615
830,BLEU,0.6487066897882101
831,BLEU,0.26920508809559307
832,BLEU,0.5067058201778797
833,BLEU,0.6556802624110408
834,BLEU,0.4575385388716001
835,BLEU,0.6411985002344981
836,BLEU,0.4673181364355314
837,BLEU,0.4455259669294673
838,BLEU,0.666042616421378
839,BLEU,0.2865135861213371
840,BLEU,0.09748733201507546
841,BLEU,0.034052233956373766
842,BLEU,0.8269168310824184
843,BLEU,0.48718434932234894
844,BLEU,0.45285735373892944
845,BLEU,0.26644710705188146
846,BLEU,0.3870795790128577
847,BLEU,0.3267924840179089
848,BLEU,0.44945146090088745
849,BLEU,0.4915615520214752
850,BLEU,0.08326915667169545
851,BLEU,0.46940689482393944
852,BLEU,0.4537210550961848
853,BLEU,0.20153108216982604
854,BLEU,0.15347436165648987
855,BLEU,0.7223975476115322
856,BLEU,0.4914963903745846
857,BLEU,0.2206860942766924
858,BLEU,0.40520201130625366
859,BLEU,0.5340004805914114
860,BLEU,0.7755875326631092
861,BLEU,0.7667987216244994
862,BLEU,0.47825382156586843
863,BLEU,0.5832012039914727
864,BLEU,0.5697863655544793
865,BLEU,0.14840937733159415
866,BLEU,0.5931702536217534
867,BLEU,0.7546697757057081
868,BLEU,0.19011804359721243
869,BLEU,0.31694809180081485
870,BLEU,0.3159288889579428
871,BLEU,0.6906015227338645
872,BLEU,0.8326389896674717
873,BLEU,0.45290674183568785
874,BLEU,0.6738098529567865
875,BLEU,0.3171094709345114
876,BLEU,0.5055386171174652
877,BLEU,0.5411269724997853
878,BLEU,0.1698143007472674
879,BLEU,0.32366039177592343
